  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
171160 99999 201010151300 270   1 ***  25 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 8   65   63 1007.5 *****  995.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201010151400 330   1 *** 118 BKN 2 5 0  9.4 25 ** ** ** ** ** ** ** 8   65   63 1007.7 *****  996.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010151500 310   1 ***  30 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 8   64   63 1007.8 *****  996.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010151800 200   1 ***  29 BKN 2 5 0  3.8 80 ** ** ** ** ** ** ** 2   63   63 1009.1 *****  997.3  65 *** ***** ***** *****  0.28 ** 
171160 99999 201010152100 260   2 ***  30 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   61   61 1009.8 *****  998.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010160000 250   1 ***  98 BKN 2 5 0  6.2 01 ** ** ** ** ** ** ** 8   62   61 1010.2 *****  998.4 *** *** ***** 0.00T ***** ***** ** 
171160 99999 201010160300 080   1 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   60   60 1010.0 *****  998.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010160600 070   2 ***  98 BKN 2 5 0  2.5 10 ** ** ** ** ** ** ** 8   61   61 1010.4 *****  998.6 ***  59 ***** ***** *****  0.02 ** 
171160 99999 201010160700 070   3 *** 118 BKN 2 5 0  3.1 10 ** ** ** ** ** ** ** 2   63   61 1010.5 *****  998.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201010160800 060   5 *** 118 BKN 2 5 0  3.1 10 ** ** ** ** ** ** ** 2   64   61 1010.4 *****  998.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201010160900 080   2 ***  98 BKN 2 5 0  4.4 10 ** ** ** ** ** ** ** 2   67   62 1010.4 *****  998.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201010161000 070   2 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   69   63 1009.9 *****  998.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010161100 070   1 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   71   63 1009.4 *****  997.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201010161200 230   2 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   69   63 1009.7 *****  998.0 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010161300 190   7 ***  25 BKN 9 5 0  3.8 95 ** ** ** ** ** ** ** 2   65   64 1010.6 *****  998.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201010161400 050   1 ***  25 BKN 2 5 0  3.8 80 ** ** ** ** ** ** ** 9   65   64 1009.9 *****  998.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010161500 ***   0 ***  98 BKN 2 5 0  6.2 25 ** ** ** ** ** ** ** 9   63   62 1010.2 *****  998.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010161800 ***   0 ***  98 BKN 2 5 0  7.5 02 ** ** ** ** ** ** ** 9   60   60 1011.2 *****  999.4  71 *** ***** ***** *****  0.16 ** 
171160 99999 201010162100 ***   0 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   59   59 1012.1 ***** 1000.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201010170000 090   1 ***  98 BKN 2 5 0  7.5 29 ** ** ** ** ** ** ** 9   59   59 1012.6 ***** 1000.8 *** *** *****  0.04 ***** ***** ** 
171160 99999 201010170300 ***   0 ***  98 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 9   56   56 1013.3 ***** 1001.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010170600 330   2 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   59   59 1014.1 ***** 1002.2 ***  56 ***** ***** *****  0.04 ** 
171160 99999 201010170700 030   1 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   62   62 1014.1 ***** 1002.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010170800 100   1 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   65   61 1014.3 ***** 1002.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010170900 080   3 *** 118 BKN 2 3 0  6.2 ** ** ** ** ** ** ** ** *   66   61 1014.3 ***** 1002.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010171000 090   2 *** 118 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   70   62 1014.0 ***** 1002.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010171100 090   3 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   72   60 1013.7 ***** 1001.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010171200 070   1 ***  98 BKN 2 3 0  9.4 25 ** ** ** ** ** ** ** 8   72   60 1013.7 ***** 1001.9 *** *** *****  0.02 ***** ***** ** 
171160 99999 201010171300 070   2 *** 118 BKN 2 3 0  9.4 ** ** ** ** ** ** ** ** *   72   59 1013.9 ***** 1002.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010171400 090   2 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   73   58 1013.8 ***** 1002.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010171500 090   1 *** 722 SCT 2 0 0  6.2 ** ** ** ** ** ** ** ** *   70   62 1014.0 ***** 1002.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010171800 070   1 *** 722 SCT 2 0 0  6.2 ** ** ** ** ** ** ** ** *   63   61 1014.9 ***** 1003.0  74 *** ***** ***** *****  0.02 ** 
171160 99999 201010172100 ***   0 *** 722 SCT 2 0 0  6.2 ** ** ** ** ** ** ** ** *   58   58 1015.4 ***** 1003.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010180000 ***   0 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   56   56 1014.5 ***** 1002.7 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010180300 080   2 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   60   58 1013.4 ***** 1001.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201010180600 060   1 ***  30 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 2   60   60 1014.4 ***** 1002.5 ***  56 ***** ***** *****  0.03 ** 
171160 99999 201010180700 050   3 ***  25 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 8   61   60 1013.9 ***** 1002.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010180800 050   3 *** 118 BKN 2 5 0  7.5 25 ** ** ** ** ** ** ** 8   62   62 1013.3 ***** 1001.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010180900 060   2 ***  98 BKN 2 5 0  9.4 02 ** ** ** ** ** ** ** 8   65   62 1012.8 ***** 1001.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010181000 070   3 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   68   61 1012.2 ***** 1000.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010181100 060   3 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   68   62 1011.6 *****  999.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010181200 050   3 ***  98 BKN 2 5 0  9.4 02 ** ** ** ** ** ** ** 8   69   62 1011.0 *****  999.2 *** *** *****  0.03 ***** ***** ** 
171160 99999 201010181300 ***   0 ***  25 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 2   68   64 1011.3 *****  999.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010181400 220   2 ***  25 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 8   68   64 1011.2 *****  999.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010181500 270   3 ***  30 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 2   66   64 1011.0 *****  999.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010181800 090   1 ***  28 BKN 2 5 0  3.8 80 ** ** ** ** ** ** ** 2   64   63 1010.1 *****  998.3  69 *** ***** ***** *****  0.08 ** 
171160 99999 201010182100 310   3 ***  29 BKN 2 5 0  3.8 80 ** ** ** ** ** ** ** 8   63   62 1009.9 *****  998.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010190000 090   5 ***  89 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   62   62 1008.3 *****  996.6 *** *** *****  0.20 ***** ***** ** 
171160 99999 201010190300 170  10 ***  29 BKN 2 5 0 12.5 80 ** ** ** ** ** ** ** 2   70   53 1007.8 *****  996.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010190600 330   2 ***  98 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   67   58 1008.9 *****  997.2 ***  62 ***** ***** *****  0.28 ** 
171160 99999 201010190900 050   5 ***  98 BKN 2 5 0  7.5 25 ** ** ** ** ** ** ** 8   65   62 1008.7 *****  997.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010191000 070   3 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   70   62 1008.7 *****  997.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010191100 200   9 *** 118 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   76   54 1007.8 *****  996.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010191200 190  11 *** 118 BKN 2 5 0 12.5 02 ** ** ** ** ** ** ** 8   77   54 1007.5 *****  996.0 *** *** *****  0.04 ***** ***** ** 
171160 99999 201010191300 190   7 *** 118 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   79   54 1008.0 *****  996.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010191400 200   9 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   78   54 1007.6 *****  996.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010191500 210   8 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   75   56 1007.4 *****  995.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010191800 180   2 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   68   57 1009.4 *****  997.7  80 *** ***** ***** *****  0.04 ** 
171160 99999 201010192100 190   5 *** 722 SCT 1 3 0  7.5 ** ** ** ** ** ** ** ** *   67   58 1009.5 *****  997.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201010200000 070   1 *** 722 SCT 1 0 0  7.5 ** ** ** ** ** ** ** ** *   61   59 1009.7 *****  998.0 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010200300 100   1 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   58   58 1008.9 *****  997.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010200600 120   1 ***  29 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 2   61   60 1009.8 *****  998.1 ***  57 ***** ***** ***** 0.00T ** 
171160 99999 201010200700 070   1 ***  25 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 8   62   62 1010.2 *****  998.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010200800 090   3 ***  25 BKN 2 5 0  5.0 10 ** ** ** ** ** ** ** 2   63   61 1009.9 *****  998.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010200900 140   1 ***  30 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   65   61 1009.4 *****  997.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201010201000 140   1 *** 118 BKN 2 5 0  6.2 25 ** ** ** ** ** ** ** 8   69   61 1009.8 *****  998.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010201100 210   3 ***  25 BKN 2 5 0  7.5 25 ** ** ** ** ** ** ** 8   73   59 1009.1 *****  997.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010201200 190   9 ***  98 BKN 1 3 0  9.4 01 ** ** ** ** ** ** ** 8   75   54 1008.9 *****  997.2 *** *** *****  0.03 ***** ***** ** 
171160 99999 201010201300 210  10 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   74   51 1008.9 *****  997.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010201400 270   7 *** 118 BKN 2 5 0  9.4 25 ** ** ** ** ** ** ** 8   71   54 1008.9 *****  997.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010201500 240   7 ***  98 BKN 2 5 0  7.5 02 ** ** ** ** ** ** ** 8   71   53 1009.4 *****  997.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201010201800 260   7 ***  98 BKN 2 5 0  7.5 02 ** ** ** ** ** ** ** 8   70   51 1011.2 *****  999.5  76 *** ***** ***** *****  0.04 ** 
171160 99999 201010202100 220   9 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   71   52 1012.7 ***** 1001.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010210000 200  13 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   71   53 1013.9 ***** 1002.3 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010210300 250   8 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   71   53 1014.8 ***** 1003.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010210600 260   7 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   72   53 1016.3 ***** 1004.6 ***  66 ***** ***** *****  0.00 ** 
171160 99999 201010210700 220   5 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   73   55 1017.0 ***** 1005.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201010210800 230   7 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   73   54 1017.4 ***** 1005.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201010210900 200   9 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   76   53 1017.2 ***** 1005.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201010211000 230  10 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   75   54 1017.3 ***** 1005.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201010211100 250   7 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   74   56 1017.2 ***** 1005.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010211200 260  10 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   74   55 1017.2 ***** 1005.6 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010211300 250   8 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   72   54 1018.0 ***** 1006.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201010211400 180   2 *** 118 BKN 2 5 0  9.4 25 ** ** ** ** ** ** ** 8   67   62 1018.3 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010211500 050   1 ***  98 BKN 2 5 0  9.4 02 ** ** ** ** ** ** ** 8   66   62 1018.3 ***** 1006.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201010211800 120   1 ***  29 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 8   63   62 1020.2 ***** 1008.4  76 *** ***** ***** *****  0.08 ** 
171160 99999 201010212100 030   1 ***  89 BKN 2 5 0  6.2 25 ** ** ** ** ** ** ** 8   58   58 1022.6 ***** 1010.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201010220000 040   1 ***  89 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   54   53 1025.6 ***** 1013.7 *** *** *****  0.28 ***** ***** ** 
171160 99999 201010220300 030   2 ***  89 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   52   51 1027.0 ***** 1014.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010220600 060   6 ***  98 BKN 2 5 0  9.4 02 ** ** ** ** ** ** ** 8   54   51 1027.7 ***** 1015.6 ***  52 ***** ***** *****  0.28 ** 
171160 99999 201010220700 060   6 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   55   51 1028.1 ***** 1016.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010220800 060   6 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   57   51 1028.2 ***** 1016.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010220900 080   7 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   60   51 1027.8 ***** 1015.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201010221000 070   8 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   60   51 1027.2 ***** 1015.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010221100 080   9 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   61   49 1026.5 ***** 1014.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010221200 060   7 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   62   50 1025.8 ***** 1013.7 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010221300 070   6 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   63   50 1025.4 ***** 1013.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201010221400 070   8 *** 118 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   61   49 1025.3 ***** 1013.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010221500 050   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   59   51 1025.1 ***** 1013.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010221800 060   3 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   58   51 1024.6 ***** 1012.5  63 *** ***** ***** *****  0.00 ** 
171160 99999 201010222100 050   5 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   56   51 1024.4 ***** 1012.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201010230000 040   2 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   56   51 1023.3 ***** 1011.3 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010230300 050   3 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   56   51 1022.7 ***** 1010.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201010230600 040   1 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   56   52 1022.9 ***** 1010.8 ***  56 ***** ***** *****  0.00 ** 
171160 99999 201010230700 020   1 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   57   53 1022.9 ***** 1010.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201010230800 040   2 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   60   53 1022.9 ***** 1010.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010230900 050   5 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   61   51 1022.8 ***** 1010.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201010231000 020   6 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   60   52 1022.6 ***** 1010.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010231100 010   6 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   60   53 1021.9 ***** 1009.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010231200 010   6 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   61   53 1021.4 ***** 1009.4 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010231300 360   9 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   60   54 1021.4 ***** 1009.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010231400 010   8 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   60   54 1021.1 ***** 1009.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010231500 360   8 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   58   54 1021.1 ***** 1009.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010231800 010   2 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   58   53 1021.0 ***** 1009.0  61 *** ***** ***** *****  0.00 ** 
171160 99999 201010232100 030   1 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   55   53 1021.0 ***** 1009.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010240000 220   1 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   51   50 1020.3 ***** 1008.2 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010240300 ***   0 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   48   48 1020.0 ***** 1007.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010240600 ***   0 *** 722 SCT 0 3 0  6.2 ** ** ** ** ** ** ** ** *   51   50 1020.2 ***** 1008.1 ***  47 ***** ***** *****  0.00 ** 
171160 99999 201010240700 250   1 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   54   54 1020.1 ***** 1008.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201010240800 010   2 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   60   54 1019.8 ***** 1007.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201010240900 060   1 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   65   55 1019.3 ***** 1007.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201010241000 090   3 *** 722 SCT 1 0 0  7.5 ** ** ** ** ** ** ** ** *   67   50 1018.8 ***** 1006.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010241100 050   2 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   70   51 1018.0 ***** 1006.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010241200 360   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   71   53 1017.3 ***** 1005.4 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010241300 020   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   70   54 1017.0 ***** 1005.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010241400 010   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   69   54 1017.0 ***** 1005.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010241500 010   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   65   53 1016.9 ***** 1004.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010241800 210   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   58   55 1017.5 ***** 1005.4  71 *** ***** ***** *****  0.00 ** 
171160 99999 201010242100 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   53   52 1018.5 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010250000 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   52   52 1017.9 ***** 1006.0 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010250300 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   50   50 1018.4 ***** 1006.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201010250600 080   1 *** 722 CLR 0 0 0  4.4 10 ** ** ** ** ** ** ** 0   51   50 1018.3 ***** 1006.2 ***  49 ***** ***** *****  0.00 ** 
171160 99999 201010250700 070   2 *** 722 CLR 0 0 0  5.0 10 ** ** ** ** ** ** ** 0   56   51 1018.1 ***** 1006.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010250800 060   2 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   62   52 1017.9 ***** 1005.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010250900 150   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   65   51 1017.9 ***** 1005.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010251000 350   2 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   67   51 1017.5 ***** 1005.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201010251100 220   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   69   51 1017.0 ***** 1005.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010251200 350   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   70   51 1016.6 ***** 1004.7 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010251300 ***   0 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   71   51 1016.4 ***** 1004.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010251400 060   1 *** 722 SCT 0 3 0  7.5 ** ** ** ** ** ** ** ** *   70   52 1016.1 ***** 1004.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201010251800 ***   0 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   57   55 1016.7 ***** 1004.6  72 *** ***** ***** *****  0.00 ** 
171160 99999 201010252100 210   7 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   60   55 1015.7 ***** 1003.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010260000 ***   0 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   56   55 1015.1 ***** 1003.3 *** *** *****  0.00 ***** ***** ** 
171160 99999 201010260300 080   2 ***  98 BKN 2 5 0  7.5 25 ** ** ** ** ** ** ** 8   58   54 1013.9 ***** 1002.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010260600 350   3 ***  30 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 8   58   56 1015.3 ***** 1003.3 ***  55 ***** ***** *****  0.08 ** 
171160 99999 201010260700 070   1 *** 118 BKN 2 5 0  6.2 25 ** ** ** ** ** ** ** 8   60   58 1016.0 ***** 1004.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201010260800 080   3 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   64   57 1016.2 ***** 1004.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201010260900 060   1 ***  30 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 8   67   57 1015.7 ***** 1003.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201010261000 110   1 ***  25 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 8   68   58 1015.4 ***** 1003.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201010261100 010   2 ***  25 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 8   67   59 1015.4 ***** 1003.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010261200 ***   0 ***  30 BKN 2 5 0  6.2 25 ** ** ** ** ** ** ** 8   69   62 1015.3 ***** 1003.4 *** *** ***** 0.00T ***** ***** ** 
171160 99999 201010261300 040   1 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   68   62 1015.4 ***** 1003.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201010261400 ***   0 *** 118 BKN 2 5 0  5.0 10 ** ** ** ** ** ** ** 2   68   62 1015.2 ***** 1003.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201010261500 360   1 ***  98 BKN 2 5 0  4.4 10 ** ** ** ** ** ** ** 2   66   61 1015.7 ***** 1003.8 *** *** ***** ***** ***** ***** ** 
